CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
101412,898,Germany,Male,55,5,91723.92,2,1,0,114633.51,1
101413,701,France,Female,66,0,187193.33,3,0,1,180734.77,1
101414,661,France,Female,28,0,218568.01,3,1,1,177366.56,0
101415,408,France,Female,64,7,220721.33,2,0,0,38681.41,1
101416,384,Spain,Female,58,1,56924.68,2,1,0,25520.18,1
101417,794,France,Male,70,9,223977.28,2,0,0,65972.52,1
101418,442,Spain,Male,34,5,85387.81,4,0,1,197456.44,0
101419,556,Germany,Male,73,5,77326.92,2,1,1,14099.02,0
101420,702,Germany,Female,56,5,181689.01,1,0,0,137849.53,1
101421,681,France,Female,24,7,76174.09,2,0,1,125617.61,0
101422,508,Germany,Female,47,3,13241.6,3,1,0,132849.87,0
101423,373,France,Female,38,2,93404.44,4,0,1,51474.32,0
101424,753,Spain,Female,18,5,180366.4,4,0,1,53076.3,0
101425,865,Germany,Male,42,3,81739.61,3,1,0,91822.0,0
101426,713,France,Male,49,1,157389.76,4,1,0,28212.98,1
101427,731,Germany,Male,76,5,165029.86,4,1,1,24176.51,1
101428,881,Germany,Female,74,9,183434.0,1,1,0,26788.3,1
101429,501,France,Female,25,4,224282.62,1,1,1,118866.04,0
101430,769,Germany,Female,22,10,108141.12,4,1,0,85570.95,0
101431,599,Germany,Female,47,8,41608.02,2,1,0,65787.19,0
101432,466,Germany,Female,68,10,79731.43,4,1,1,70005.68,0
101433,861,Germany,Female,25,5,108041.81,1,0,0,49383.83,1
101434,684,Spain,Female,66,2,178472.87,4,0,1,88186.01,1
101435,767,Germany,Male,36,10,3280.53,2,1,1,48581.03,0
101436,644,Germany,Male,61,4,78946.35,2,0,1,142628.75,0
101437,720,France,Female,76,9,194960.65,1,1,1,33547.18,1
101438,535,Spain,Female,72,7,167714.43,4,0,0,190166.0,1
101439,595,France,Female,47,8,182934.99,1,0,1,27065.6,0
101440,617,France,Male,32,7,202952.69,3,1,1,189257.54,0
101441,586,France,Male,53,2,195808.93,1,0,1,168326.04,1
101442,879,Spain,Female,72,8,170545.79,1,0,0,139335.3,1
101443,370,France,Male,61,2,109915.38,1,0,1,183337.31,1
101444,869,France,Male,44,7,245899.58,4,1,1,36451.57,0
101445,449,France,Male,30,9,142268.3,3,0,0,43499.81,0
101446,827,Germany,Female,31,8,50692.3,4,0,1,57908.99,0
101447,647,France,Male,54,6,73203.21,2,1,1,56514.19,0
101448,875,Spain,Male,71,3,173390.61,3,0,0,69061.17,1
101449,683,Spain,Female,65,9,231184.89,1,0,1,119369.87,1
101450,351,Germany,Female,47,8,44680.03,1,0,1,15352.8,0
101451,724,Spain,Male,56,2,20586.62,1,0,0,82631.79,1
101452,642,Spain,Female,64,2,220382.76,4,1,0,56813.17,1
101453,667,Germany,Male,30,1,228819.49,2,1,0,125259.67,1
101454,851,France,Male,75,9,69094.84,3,1,1,197182.17,0
101455,730,Germany,Female,33,2,94321.43,3,0,1,108354.38,0
101456,363,France,Female,61,0,165047.0,4,1,0,90880.2,1
101457,853,France,Male,24,3,82482.51,2,0,1,79966.27,0
101458,580,Spain,Female,65,7,219289.68,3,0,0,159140.35,1
101459,433,Germany,Female,72,4,26894.68,4,1,1,23676.38,0
101460,479,Spain,Male,72,1,9495.56,2,1,0,192356.4,1
101461,494,Spain,Male,44,2,52121.55,2,1,0,89404.4,0
101462,377,France,Male,62,0,71521.94,3,0,0,69603.14,1
101463,415,Spain,Male,78,1,28231.65,3,0,1,195072.94,0
101464,512,Germany,Male,72,0,16422.61,2,0,0,187816.98,1
101465,578,Spain,Male,52,1,188901.93,3,0,0,131967.49,1
101466,610,Spain,Female,32,2,41069.14,4,1,1,13516.4,0
101467,798,France,Female,45,0,228480.55,2,1,0,152221.65,1
101468,773,Germany,Male,52,10,91999.92,3,0,1,73755.91,0
101469,809,Spain,Female,24,8,167651.45,3,0,0,83773.24,1
101470,650,France,Female,79,9,56350.53,4,1,0,40161.0,1
101471,652,Spain,Male,67,4,60080.69,3,1,0,109457.04,1
101472,636,Germany,Female,63,7,143677.3,3,0,0,151464.99,1
101473,744,Spain,Female,67,4,140160.73,3,1,0,61872.11,1
101474,359,Spain,Male,68,7,192182.31,1,0,0,188359.25,1
101475,619,France,Female,63,6,189453.33,4,0,0,47000.0,1
101476,710,Spain,Female,37,3,167671.94,4,0,1,22589.84,0
101477,606,France,Male,49,6,112282.64,1,0,0,132429.14,1
101478,482,Germany,Female,55,5,222660.1,4,1,1,171370.56,0
101479,625,Spain,Female,78,2,155644.62,3,1,1,191095.24,0
101480,862,Germany,Female,57,8,247549.62,3,0,1,155762.49,1
101481,662,Germany,Male,49,9,204842.45,3,0,1,47933.5,0
101482,633,Spain,Male,43,8,11077.45,4,0,1,195755.63,0
101483,470,France,Female,75,4,80148.48,4,0,1,184692.82,0
101484,456,Germany,Female,56,7,142968.93,2,0,0,41001.81,1
101485,553,Germany,Male,37,6,180367.38,1,1,0,116169.31,1
101486,514,Spain,Male,35,8,137584.12,4,0,0,115548.31,0
101487,654,Spain,Female,67,6,196532.61,2,1,0,94081.61,1
101488,846,Spain,Male,32,3,70663.91,1,0,0,197013.45,0
101489,505,Spain,Female,69,3,45978.01,1,0,1,21328.23,0
101490,716,Spain,Female,39,10,13479.17,3,0,1,129169.69,0
101491,600,Spain,Male,68,7,143328.44,3,0,1,49007.69,0
101492,683,France,Male,39,5,172149.88,2,1,0,110192.93,1
101493,860,Germany,Female,70,8,81537.43,2,1,0,158150.75,1
101494,642,France,Female,38,9,153396.05,3,1,0,56878.09,1
101495,369,France,Male,19,6,13039.31,3,0,0,84738.31,0
101496,631,Spain,Female,57,6,24823.34,1,1,1,190645.93,1
101497,350,Germany,Male,70,3,175438.69,1,0,1,154681.34,1
101498,468,France,Male,60,2,92017.43,4,0,0,118817.41,1
101499,384,Spain,Male,35,7,167833.51,3,1,1,52179.5,0
101500,547,Spain,Male,40,6,207930.28,1,0,0,90808.03,1
101501,834,Germany,Male,30,3,213155.61,2,0,0,157071.65,1
101502,408,France,Female,58,3,43041.91,1,1,0,165903.18,1
101503,510,France,Male,26,0,121571.39,3,1,1,56475.18,0
101504,555,France,Male,66,10,183481.68,1,0,1,135791.44,1
101505,361,Spain,Male,24,6,193495.15,3,1,1,28050.57,0
101506,839,Germany,Male,58,0,196169.0,1,1,0,14410.34,1
101507,625,Germany,Male,71,9,57041.83,4,1,0,114248.05,1
101508,591,France,Male,18,9,48133.7,4,0,0,52632.17,0
101509,565,Spain,Male,19,3,147503.12,2,0,1,24993.29,0
101510,600,France,Female,21,10,185271.45,2,1,0,148667.38,1
101511,475,Germany,Female,31,2,79784.88,3,0,0,104615.17,0
101512,566,Spain,Female,49,10,26176.29,3,0,1,161292.63,0
101513,655,France,Female,53,2,179186.6,3,1,0,136149.41,1
101514,534,France,Male,19,0,74924.46,1,1,1,148662.94,0
101515,388,Spain,Female,57,3,41590.68,1,1,1,68398.51,0
101516,572,Germany,Male,67,0,36930.88,1,0,0,60022.41,1
101517,533,Spain,Female,68,7,78727.39,2,0,0,124166.23,1
101518,844,France,Female,31,0,148169.52,3,0,0,48015.61,0
101519,776,France,Male,37,5,89600.56,1,0,0,164928.3,1
101520,527,France,Male,42,6,5165.46,2,1,1,109354.83,0
101521,777,France,Female,59,9,24227.11,4,1,1,53128.09,0
101522,643,Germany,Female,66,1,72625.81,3,1,1,128781.96,0
101523,500,Germany,Female,25,3,164926.12,4,1,1,189556.79,0
101524,733,France,Female,45,10,24628.77,2,1,1,25598.0,0
101525,657,Germany,Male,63,2,140164.21,3,0,1,30775.59,0
101526,685,Germany,Female,38,8,29971.47,1,1,1,170329.44,0
101527,724,Germany,Female,40,6,52903.83,2,0,0,30822.82,0
101528,357,France,Female,49,1,43047.13,4,0,0,17481.32,0
101529,690,Spain,Female,25,10,16807.16,4,1,0,76106.81,0
101530,478,Spain,Female,48,5,167832.45,4,0,0,98674.12,1
101531,701,Spain,Male,54,8,115850.89,2,0,0,118194.44,1
101532,707,France,Male,33,2,207763.36,2,1,0,106387.04,1
101533,866,Germany,Male,57,10,24722.71,3,0,1,183505.07,0
101534,844,Germany,Male,59,5,36183.23,3,1,0,156046.94,1
101535,435,France,Male,44,2,76614.43,4,1,0,196923.95,0
101536,524,France,Female,57,2,191466.5,2,0,1,100526.53,1
101537,542,Spain,Male,58,3,76439.71,3,0,1,26022.63,0
101538,660,Spain,Male,35,8,102104.68,2,1,0,191550.82,0
101539,468,France,Female,52,10,75400.89,1,0,1,10781.5,0
101540,567,Spain,Male,66,7,20056.07,2,1,0,157458.24,1
101541,776,Germany,Male,69,0,234858.41,4,1,1,15943.59,1
101542,763,France,Male,32,10,137134.75,2,1,0,154630.7,0
101543,463,France,Male,70,0,196958.3,4,1,0,188208.4,1
101544,494,Germany,Female,44,6,164589.27,3,1,0,83959.46,1
101545,887,Germany,Female,34,2,128563.57,3,1,1,55783.32,0
101546,652,Germany,Male,57,10,22419.56,3,0,1,52993.04,0
101547,694,Spain,Female,19,6,160683.39,1,1,0,103426.35,1
101548,350,France,Male,66,8,38842.59,4,0,1,42468.54,0
101549,496,Spain,Female,67,2,103595.79,1,0,1,137855.49,1
101550,636,Germany,Female,48,2,157278.29,1,0,0,79986.95,1
101551,402,Spain,Female,78,1,195557.25,3,1,0,71390.8,1
101552,653,Germany,Female,54,9,171261.29,4,1,1,97644.26,1
101553,418,Spain,Female,58,0,167883.38,2,0,1,113091.63,1
101554,710,Spain,Female,58,8,37260.55,2,1,0,36966.75,1
101555,569,Germany,Female,51,5,86532.14,4,0,1,144475.04,0
101556,510,Spain,Female,51,5,10728.07,2,1,1,177759.95,0
101557,438,France,Female,68,7,179869.22,3,1,1,62817.51,0
101558,508,Spain,Female,72,10,238146.5,3,1,0,44274.27,1
101559,838,Spain,Female,76,4,66027.6,1,0,1,154496.03,1
101560,673,France,Male,20,8,21924.18,3,0,1,44872.93,0
101561,730,Germany,Female,34,10,118892.52,2,0,0,17838.48,0
101562,451,France,Male,31,4,214174.56,1,1,1,127656.21,0
101563,843,Spain,Female,31,1,137993.55,4,1,0,55552.77,0
101564,368,Germany,Male,63,5,11694.29,4,0,0,42643.98,1
101565,803,Spain,Male,55,8,243568.06,1,0,0,196504.52,1
101566,831,Spain,Male,52,2,207162.48,3,0,0,65454.35,1
101567,746,France,Female,18,9,32898.52,1,1,0,181654.23,0
101568,628,France,Female,79,3,230449.44,1,0,0,43861.57,1
101569,714,Germany,Female,65,9,112672.07,3,1,1,165605.66,0
101570,680,Germany,Female,46,10,92974.5,4,1,0,105383.59,0
101571,693,Germany,Male,21,7,115263.33,1,0,1,24933.01,0
101572,804,Spain,Female,78,5,208642.99,4,1,0,149385.01,1
101573,414,France,Female,50,6,164869.92,2,1,0,179493.94,1
101574,425,France,Female,34,6,14812.11,3,1,1,40973.23,0
101575,492,France,Female,45,3,239401.09,2,1,0,147862.15,1
101576,822,Germany,Female,67,5,36946.03,4,0,0,94559.98,1
101577,766,France,Female,43,8,186391.99,2,1,0,153235.39,1
101578,654,France,Female,25,2,159034.13,2,0,0,145646.31,1
101579,846,France,Female,51,7,46882.01,2,1,1,15054.04,0
101580,640,Germany,Male,76,6,42683.02,1,0,0,43957.0,1
101581,451,France,Male,35,3,217581.9,1,1,0,99495.18,1
101582,616,Germany,Female,48,9,104923.73,3,0,0,187382.89,0
101583,352,France,Female,76,2,163644.13,4,1,1,74993.96,0
101584,434,France,Female,44,6,126017.75,4,0,0,129485.96,0
101585,677,France,Female,33,9,181838.38,3,0,0,12295.91,1
101586,799,Germany,Male,75,8,119810.59,4,0,1,145114.12,0
101587,803,Germany,Male,27,9,71844.98,4,1,0,124582.97,0
101588,570,France,Female,57,2,90845.84,2,1,1,145925.0,0
101589,503,Spain,Male,29,9,214769.42,2,0,1,181885.52,0
101590,361,Germany,Male,39,8,117008.67,4,1,1,37834.8,0
101591,482,Germany,Female,33,7,53362.33,3,0,1,59702.02,0
101592,653,France,Female,29,2,233651.35,3,0,1,199198.37,0
101593,642,Spain,Female,28,7,199150.11,4,1,0,39693.95,1
101594,649,France,Male,37,3,13916.54,3,1,0,146919.13,0
101595,392,Germany,Male,68,5,249735.74,3,1,1,147764.42,1
101596,692,Germany,Female,18,9,173731.67,2,1,0,139768.81,1
101597,675,France,Female,44,1,40066.65,3,1,0,53213.71,0
101598,847,France,Male,20,7,59291.92,1,1,1,50875.47,0
101599,713,Spain,Male,29,8,173111.37,2,0,1,136604.8,0
101600,776,Spain,Female,47,6,194940.26,1,0,0,45387.54,1
101601,370,Germany,Male,26,7,59758.99,4,0,0,135697.03,0
101602,756,Spain,Female,70,6,64242.21,3,1,1,103580.37,0
101603,685,Spain,Female,78,10,76780.17,1,0,0,83459.48,1
101604,466,Germany,Male,71,9,149504.59,3,1,1,67044.15,0
101605,473,Germany,Male,54,3,42954.04,1,1,1,190039.62,0
101606,748,Germany,Male,18,0,26060.8,2,1,1,106537.79,0
101607,400,Germany,Female,59,2,169716.02,4,0,0,116637.87,1
101608,673,France,Female,66,6,194774.48,1,0,1,190358.66,1
101609,490,Germany,Female,21,10,125232.35,2,1,1,134236.69,0
101610,819,Germany,Female,32,10,90958.18,4,0,1,191992.06,0
101611,683,Germany,Female,68,6,108010.68,1,1,1,30209.68,0
101612,722,Spain,Female,44,10,97101.96,1,1,1,170861.53,0
101613,843,Germany,Male,25,2,239996.23,2,0,0,73728.78,1
101614,888,France,Female,77,0,192022.48,4,1,0,163992.63,1
101615,505,France,Female,77,9,52021.8,4,1,0,172570.96,1
101616,640,Germany,Female,40,8,96047.29,2,1,1,61582.7,0
101617,493,France,Female,32,5,136003.07,3,1,0,87677.82,0
101618,455,Spain,Male,44,6,153246.47,2,0,1,147942.73,0
101619,769,Germany,Female,48,0,117045.97,4,0,0,28820.57,0
101620,351,France,Male,56,0,202531.66,2,1,0,153551.37,1
101621,439,France,Male,64,3,191901.5,3,1,1,30989.86,0
101622,694,Germany,Female,25,6,126289.48,2,1,0,183746.59,0
101623,699,France,Female,47,10,213607.35,2,0,0,62504.47,1
101624,808,Germany,Male,75,10,187772.38,1,0,0,119363.88,1
101625,612,France,Male,72,7,194645.46,3,0,1,32259.17,1
101626,700,Spain,Female,59,9,239100.19,4,0,0,61203.7,1
101627,457,France,Male,35,8,66616.74,3,0,1,86751.46,0
101628,388,France,Female,21,0,66912.04,4,1,1,102539.29,0
101629,508,Germany,Female,64,3,222238.06,4,0,1,10012.82,1
101630,661,France,Male,60,3,193056.59,1,0,0,178844.59,1
101631,590,Germany,Female,39,2,231636.39,3,1,0,11458.21,1
101632,794,Spain,Female,20,6,15782.54,1,0,1,157000.07,0
101633,647,Germany,Female,32,0,156939.27,2,1,1,99409.99,0
101634,385,Germany,Male,52,8,36157.08,3,1,0,109537.2,1
101635,433,France,Male,64,7,125974.3,2,0,0,49570.44,1
101636,801,Spain,Male,55,1,38936.73,3,0,0,125399.99,1
101637,734,Germany,Female,50,1,32019.63,4,0,0,112074.06,0
101638,521,France,Male,31,7,3042.09,2,0,1,41204.92,0
101639,725,France,Male,65,10,157559.7,3,1,0,55242.61,1
101640,711,Germany,Male,18,0,89755.65,3,1,1,22711.69,0
101641,490,France,Female,70,6,26297.07,2,0,1,22593.88,0
101642,467,Germany,Female,66,8,80709.44,1,1,0,12617.4,1
101643,626,Germany,Male,43,2,42236.02,3,1,0,51890.12,0
101644,569,Germany,Male,25,6,235423.71,1,1,0,139135.63,1
101645,375,Spain,Male,67,5,80001.22,1,0,0,70080.92,1
101646,870,Germany,Female,33,6,83488.38,1,1,0,75119.51,1
101647,359,France,Male,55,6,209964.5,1,1,0,35062.02,1
101648,727,Spain,Female,27,9,161938.94,1,1,0,119339.43,1
101649,501,France,Female,59,0,177542.9,4,0,1,75007.29,0
101650,398,Spain,Female,54,2,159000.45,1,1,1,138500.19,1
101651,503,Spain,Male,43,9,236549.07,4,1,0,150877.3,1
101652,642,Spain,Male,45,0,51750.21,3,1,1,121091.65,0
101653,399,Spain,Female,29,4,247259.81,4,1,1,62453.21,0
101654,880,France,Female,37,2,207739.04,4,1,0,106635.48,1
101655,409,Germany,Female,66,0,147243.15,1,1,1,57866.85,1
101656,516,France,Female,31,1,165592.91,3,1,0,181553.44,1
101657,551,Germany,Male,63,9,162206.47,3,0,0,155613.29,1
101658,495,France,Male,52,4,14599.06,3,0,1,103671.12,0
101659,788,Spain,Female,46,10,54504.12,2,0,0,193436.86,0
101660,591,Spain,Female,29,2,240367.72,4,0,0,113883.53,1
101661,832,Germany,Female,69,5,133591.11,1,0,0,72421.74,1
101662,457,Germany,Male,35,8,94588.4,2,0,1,28138.79,0
101663,575,France,Female,61,5,190509.62,1,1,1,113311.67,1
101664,781,Germany,Male,19,1,131129.74,2,0,0,173479.16,0
101665,768,France,Female,19,1,3290.69,3,0,0,174676.56,0
101666,804,Germany,Male,76,7,184059.4,2,0,1,124867.74,1
101667,509,Germany,Male,34,10,183054.39,3,0,1,84753.29,0
101668,872,Germany,Female,27,7,41287.18,2,1,0,133556.3,0
101669,426,Spain,Male,35,5,239165.02,1,1,1,154806.67,0
101670,858,Spain,Male,39,9,55977.03,1,1,0,88208.71,1
101671,790,France,Male,36,6,114437.34,2,1,1,100488.29,0
101672,603,Germany,Male,75,0,28683.99,4,0,1,139317.1,0
101673,669,France,Female,70,8,150820.58,4,1,1,176564.0,0
101674,612,Germany,Female,18,4,93862.78,2,0,1,160291.97,0
101675,723,Spain,Female,41,8,88293.37,4,1,0,14254.36,0
101676,516,Spain,Female,78,1,206744.22,1,0,0,33630.75,1
101677,808,Germany,Female,53,7,2390.43,4,0,1,172027.85,0
101678,629,Germany,Male,42,6,199486.69,2,1,0,168426.34,1
101679,651,Spain,Male,53,10,142862.14,4,1,0,83873.29,1
101680,880,Spain,Male,79,3,246524.63,2,1,1,121012.81,1
101681,567,France,Male,48,2,147360.81,1,1,1,182110.55,0
101682,451,Spain,Female,48,3,13844.78,3,1,0,183196.15,0
101683,637,Germany,Female,19,3,12661.33,1,1,1,158787.64,0
101684,516,France,Male,36,9,220788.25,1,1,0,49821.9,1
101685,385,Germany,Female,70,9,210303.54,2,0,1,148753.73,1
101686,702,France,Male,29,7,86472.52,1,1,0,29208.7,1
101687,422,Germany,Male,27,3,154508.12,1,0,1,179848.31,1
101688,702,Spain,Female,48,4,122397.84,4,0,1,38338.27,0
101689,419,Germany,Female,62,1,241791.01,2,1,0,135846.24,1
101690,774,France,Female,78,3,237490.23,4,0,1,125946.22,1
101691,866,Germany,Female,79,6,245959.75,2,1,0,157610.93,1
101692,777,France,Female,39,2,216612.2,4,0,0,114799.73,1
101693,888,Germany,Female,40,0,227387.9,4,1,1,21317.65,0
101694,509,Spain,Female,69,7,54319.69,3,1,1,144110.79,0
101695,498,Spain,Male,40,7,207751.7,1,1,1,82799.37,0
101696,579,Germany,Female,32,5,177214.28,4,1,1,70854.15,0
101697,416,Germany,Male,43,6,240696.63,3,1,0,198417.97,1
101698,730,Germany,Male,20,9,142815.46,4,0,0,122175.96,0
101699,407,France,Female,40,10,21291.79,4,1,1,145036.62,0
101700,608,Germany,Male,37,1,149349.72,3,1,0,110001.97,0
101701,691,Germany,Female,78,4,171645.23,3,0,1,156294.8,0
101702,479,France,Male,62,6,55080.26,3,1,0,152893.82,1
101703,521,Spain,Male,57,8,98528.35,1,0,1,134857.76,1
101704,558,Germany,Male,74,0,149625.85,1,1,1,199571.18,0
101705,703,Germany,Female,56,2,93526.43,4,0,0,97360.77,1
101706,820,Spain,Male,73,5,93736.93,1,1,1,144176.55,1
101707,465,Spain,Male,25,6,33271.66,3,1,0,161577.81,0
101708,613,France,Male,35,5,235186.68,2,0,1,81446.59,0
101709,791,Germany,Female,58,0,187623.6,1,0,0,96863.26,1
101710,897,Germany,Male,23,3,310.86,3,0,0,194141.78,0
101711,802,France,Female,44,5,191403.32,3,0,0,16135.29,1
101712,826,Spain,Male,53,7,184948.75,3,0,0,73706.17,1
101713,636,France,Male,32,9,2432.74,3,1,1,102380.46,0
101714,652,Spain,Male,54,3,92401.07,4,1,1,10278.35,0
101715,660,France,Female,75,6,151686.92,3,0,1,180834.15,1
101716,557,Spain,Male,22,10,113187.66,3,0,0,64386.44,0
101717,795,France,Male,56,2,194496.53,4,0,1,58963.92,0
101718,404,Spain,Male,79,7,106364.58,1,1,1,165861.98,1
101719,361,Spain,Male,26,0,38465.74,2,1,1,62816.81,0
101720,749,Spain,Female,24,3,244103.91,4,0,1,134948.29,0
101721,864,Spain,Male,58,7,60510.0,4,1,0,166085.6,1
101722,891,Spain,Male,37,9,179423.08,1,0,1,160570.6,0
101723,586,Germany,Male,27,3,35789.08,1,1,1,158570.64,0
101724,628,Spain,Male,79,1,82253.15,3,0,0,26841.14,1
101725,697,Germany,Female,43,1,110506.9,1,0,1,25170.92,0
101726,453,Spain,Male,21,3,48058.0,2,1,0,68286.31,0
101727,866,Germany,Male,55,3,112489.89,4,1,1,16830.1,0
101728,597,Germany,Female,41,1,39290.71,2,0,0,105081.65,0
101729,713,France,Male,31,6,139751.63,3,0,0,85008.59,0
101730,670,Spain,Male,58,5,165928.31,2,1,1,115834.92,1
101731,635,France,Male,18,10,15608.57,3,0,1,66769.82,0
101732,498,France,Female,34,2,217783.03,2,0,1,102293.26,0
101733,433,Spain,Male,62,7,46285.22,4,0,1,73601.51,0
101734,755,France,Female,41,7,56340.61,2,0,1,47089.54,0
101735,805,Spain,Female,44,0,165337.46,1,0,1,133379.67,0
101736,510,France,Female,24,2,117187.77,2,0,0,137952.82,0
101737,809,Spain,Female,26,4,124848.9,4,1,0,167554.02,0
101738,899,Spain,Female,60,1,32038.75,3,1,0,176202.84,1
101739,849,Spain,Female,52,4,201433.96,2,0,0,143847.76,1
101740,858,Germany,Female,75,10,154263.56,2,0,1,140624.64,0
101741,830,France,Male,29,9,33845.51,1,1,0,20768.38,1
101742,463,Germany,Male,38,2,93499.84,3,0,0,30858.06,0
101743,710,France,Female,20,8,202602.48,3,1,0,164386.91,1
101744,690,France,Female,32,10,142088.76,3,1,1,54260.74,0
101745,798,France,Female,38,0,27162.19,4,0,1,77557.36,0
101746,529,Germany,Female,27,3,93194.26,4,0,1,37606.5,0
101747,756,France,Female,50,9,60673.6,1,0,0,47078.87,1
101748,545,Germany,Female,63,5,129366.39,2,1,1,157329.27,0
101749,815,Spain,Male,76,8,210840.28,4,1,0,59753.33,1
101750,660,France,Male,69,2,109066.78,3,0,0,95316.64,1
101751,611,France,Female,23,2,108335.51,2,0,0,38817.56,0
101752,768,Spain,Female,19,4,226337.73,2,0,1,138806.68,0
101753,755,Spain,Female,46,6,144046.35,2,1,1,148371.25,0
101754,492,France,Male,72,4,141547.77,1,0,1,78721.54,0
101755,691,Spain,Female,57,10,65477.47,4,1,0,159101.86,1
101756,665,Germany,Male,50,7,151930.69,4,0,1,55582.26,0
101757,450,Germany,Male,78,4,143977.62,2,0,1,141461.73,0
101758,593,France,Male,21,6,99212.87,1,1,1,148693.27,0
101759,839,Germany,Female,76,5,247673.89,1,1,0,194044.9,1
101760,361,Germany,Female,21,9,220472.74,4,1,0,54141.12,1
101761,588,France,Male,46,1,187396.57,4,1,0,27804.99,1
101762,391,Spain,Male,54,2,134336.4,1,1,0,59976.73,1
101763,778,France,Male,79,10,115514.95,3,1,1,33343.82,0
101764,507,Germany,Male,77,10,46224.35,1,0,1,42241.92,1
101765,565,France,Female,77,3,76434.37,3,1,0,73481.76,1
101766,811,France,Male,37,4,193490.2,4,0,1,88658.24,0
101767,483,Germany,Female,58,8,113437.24,1,0,0,181707.6,1
101768,416,Germany,Male,40,5,220567.38,1,0,1,47167.0,1
101769,356,France,Female,62,0,36977.78,1,1,1,194634.21,1
101770,875,Germany,Male,35,2,127086.77,1,1,1,163929.11,0
101771,422,Germany,Female,66,6,161741.42,2,0,0,177479.56,1
101772,748,Germany,Female,42,7,129212.11,2,0,1,186594.36,0
101773,754,Germany,Female,18,6,222306.72,4,0,1,153115.83,0
101774,479,Germany,Male,71,4,247390.82,4,1,1,159868.17,0
101775,815,Germany,Female,32,9,28958.66,1,0,1,93185.48,0
101776,555,Spain,Male,51,7,32488.73,2,1,0,106985.54,1
101777,615,France,Female,65,8,32581.03,4,0,0,187172.23,1
101778,886,Germany,Female,37,6,170294.27,3,1,0,81868.62,1
101779,602,France,Male,71,10,93169.02,2,1,1,17969.94,0
101780,638,Spain,Female,54,8,183328.67,2,0,1,154923.33,0
101781,513,Germany,Female,44,0,101367.87,2,1,1,118899.93,0
101782,444,France,Male,39,8,156901.68,1,0,0,164826.43,1
101783,459,Germany,Female,68,2,192464.5,3,0,0,24354.74,1
